,Unnamed: 0,Type,Name,Age,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,PhotoAmt,AdoptionSpeed,BreedMixed,ColorMixed,Video
6784,6784,2,No Name,40,2,1,2,1,1,1,1,1,0,41401,5,4,FALSE,FALSE,FALSE
6785,6785,1,Chester,48,1,6,1,2,1,1,1,1,200,41326,9,2,FALSE,FALSE,TRUE
6786,6786,2,Puteri,12,2,1,1,1,1,1,1,1,0,41326,8,2,FALSE,FALSE,FALSE
6787,6787,1,Tesssa,3,2,7,2,1,2,2,2,1,0,41401,3,3,TRUE,TRUE,FALSE
6788,6788,1,No Name,84,1,2,1,1,1,1,2,1,0,41326,1,3,FALSE,FALSE,FALSE
6789,6789,2,Sparkling,2,2,2,2,1,2,2,2,1,0,41326,5,1,FALSE,FALSE,TRUE
6790,6790,1,Tommie,9,1,2,2,1,1,1,2,1,0,41401,2,4,FALSE,FALSE,FALSE
6791,6791,2,No Name,0,2,1,1,1,2,2,2,1,0,41326,4,2,FALSE,TRUE,TRUE
6792,6792,1,Jusha,14,1,1,2,1,1,1,2,1,0,41326,3,4,TRUE,TRUE,FALSE
6793,6793,1,No Name,36,2,1,1,2,1,1,1,1,400,41327,9,2,FALSE,FALSE,FALSE
6794,6794,1,Jenny-Baby,1,2,1,2,1,1,1,1,1,0,41330,3,4,TRUE,FALSE,FALSE
6795,6795,2,Tompok,1,2,1,1,2,2,2,2,1,0,41326,3,0,FALSE,FALSE,TRUE
6796,6796,2,Theoden,12,1,7,1,1,1,1,1,1,0,41401,5,1,FALSE,TRUE,FALSE
6797,6797,1,No Name,1,1,7,2,3,2,2,2,1,0,41401,1,1,TRUE,TRUE,FALSE
6798,6798,1,No Name,1,2,1,3,1,2,2,2,1,0,41326,2,2,TRUE,FALSE,FALSE
6799,6799,1,Dunkan,3,2,2,2,1,1,1,2,1,0,41401,1,4,TRUE,TRUE,FALSE
6800,6800,2,Ragdoll,7,2,2,1,2,3,3,2,1,0,41326,4,2,FALSE,FALSE,FALSE
6801,6801,2,Lala,2,2,5,2,2,2,2,2,1,0,41326,3,2,FALSE,TRUE,FALSE
6802,6802,1,Phoebe,18,2,5,1,1,1,1,1,1,100,41326,3,4,TRUE,FALSE,FALSE
6803,6803,2,Snowy,10,2,6,2,1,1,1,1,1,200,41326,2,3,FALSE,FALSE,FALSE
6804,6804,1,No Name,2,1,2,2,2,2,2,2,1,0,41326,3,4,TRUE,FALSE,FALSE
6805,6805,1,No Name,3,1,1,2,2,1,1,2,1,0,41326,2,2,TRUE,FALSE,FALSE
6806,6806,2,No Name,3,2,2,2,1,2,1,2,1,0,41326,6,4,FALSE,FALSE,FALSE
6807,6807,2,No Name,1,1,3,2,2,2,2,2,1,50,41326,10,2,FALSE,FALSE,FALSE
6808,6808,1,Adpoted,24,2,1,1,3,1,1,2,1,1000,41401,2,0,FALSE,FALSE,FALSE
6809,6809,1,Phoebe,3,2,1,2,1,2,1,2,1,0,41326,3,2,FALSE,FALSE,FALSE
6810,6810,1,Johnc,6,1,1,2,2,1,1,2,1,0,41330,4,2,FALSE,FALSE,FALSE
6811,6811,2,Midnight,2,1,1,2,2,2,1,2,1,0,41326,2,2,FALSE,TRUE,FALSE
6812,6812,2,Muezza,2,2,2,1,1,2,2,2,1,0,41326,1,3,FALSE,FALSE,FALSE
6813,6813,2,No Name,12,2,1,2,1,2,2,2,1,0,41401,1,3,FALSE,FALSE,FALSE
6814,6814,2,Twinkle,10,2,2,2,1,2,2,2,1,0,41401,2,4,FALSE,FALSE,FALSE
6815,6815,1,Ogos,2,1,2,2,2,2,2,2,2,0,41326,2,3,TRUE,TRUE,FALSE
6816,6816,1,Rocky,18,1,3,3,1,1,1,2,1,200,41326,3,0,FALSE,TRUE,FALSE
6817,6817,2,Tommy,36,1,3,2,2,3,3,1,1,0,41326,4,4,FALSE,FALSE,FALSE
6818,6818,1,A-G,36,1,5,2,2,1,1,2,1,0,41330,4,4,TRUE,TRUE,FALSE
6819,6819,2,Snowy,6,2,2,1,2,1,1,2,1,0,41326,2,1,FALSE,FALSE,FALSE
6820,6820,2,Calico,21,2,1,2,1,1,1,1,1,0,41326,2,4,FALSE,FALSE,TRUE
6821,6821,1,No Name,3,2,1,2,2,1,1,2,1,0,41326,1,4,TRUE,TRUE,FALSE
6822,6822,2,No Name,1,1,1,2,1,2,2,2,1,50,41332,1,2,FALSE,FALSE,FALSE
6823,6823,2,No Name,36,1,2,2,3,3,3,2,1,0,41336,2,1,FALSE,FALSE,FALSE
6824,6824,1,Jackie,8,2,1,2,1,1,1,1,1,0,41332,8,2,TRUE,TRUE,FALSE
6825,6825,1,Xena,2,2,1,1,2,1,1,2,1,0,41326,4,3,TRUE,FALSE,FALSE
6826,6826,1,Mimi,4,2,5,2,2,1,1,1,1,0,41401,7,4,TRUE,FALSE,FALSE
6827,6827,1,Klaus,24,1,2,3,3,1,1,2,1,0,41326,2,0,TRUE,FALSE,FALSE
6828,6828,1,No Name,96,1,2,1,2,1,1,2,1,0,41330,5,2,FALSE,TRUE,FALSE
6829,6829,1,No Name,2,2,1,2,1,2,2,2,1,0,41325,1,2,TRUE,FALSE,FALSE
6830,6830,1,F4,1,2,1,2,2,2,2,2,1,0,41326,1,3,TRUE,FALSE,FALSE
6831,6831,2,Mimi,4,2,1,2,1,2,1,2,1,0,41326,2,0,FALSE,FALSE,FALSE
6832,6832,1,Cooper,4,1,1,2,2,2,1,2,2,0,41326,5,2,TRUE,FALSE,FALSE
6833,6833,1,Zee5,2,2,2,2,2,2,2,2,1,0,41326,5,2,TRUE,FALSE,FALSE
6834,6834,1,T3,2,2,2,2,2,1,1,2,1,0,41326,1,2,TRUE,TRUE,FALSE
6835,6835,1,No Name,3,2,3,2,2,3,3,2,1,0,41336,1,3,TRUE,FALSE,FALSE
6836,6836,1,Pearl,2,2,2,2,1,1,1,2,1,0,41326,1,4,TRUE,TRUE,FALSE
6837,6837,2,Teddybear,2,1,6,2,1,2,1,2,1,0,41326,1,2,FALSE,FALSE,FALSE
6838,6838,1,No Name,4,2,2,1,1,1,1,3,1,0,41401,4,4,TRUE,FALSE,FALSE
6839,6839,1,No Name,2,2,1,2,1,2,1,2,1,100,41326,8,4,TRUE,FALSE,TRUE
6840,6840,1,Surya,2,1,1,2,1,2,2,2,1,0,41326,2,2,TRUE,FALSE,FALSE
6841,6841,1,No Name,8,2,1,3,3,1,1,2,1,1000,41326,2,1,FALSE,TRUE,FALSE
6842,6842,1,Bella,1,2,1,1,1,2,2,2,1,0,41326,1,2,TRUE,TRUE,FALSE
6843,6843,1,Bobby,60,1,6,2,1,2,1,2,1,0,41401,1,1,FALSE,TRUE,FALSE
6844,6844,1,No Name,60,1,2,2,2,1,1,2,2,0,41326,1,1,FALSE,FALSE,FALSE
6845,6845,2,Fifie,8,2,1,2,1,2,2,1,1,0,41326,5,4,FALSE,FALSE,FALSE
6846,6846,1,Nimbus,8,1,1,2,2,1,1,1,1,0,41326,3,4,TRUE,TRUE,FALSE
6847,6847,1,Lily,24,2,2,2,1,1,1,1,1,300,41326,3,4,TRUE,TRUE,FALSE
6848,6848,1,No Name,3,1,2,2,2,2,1,2,1,0,41326,1,2,TRUE,FALSE,TRUE
6849,6849,1,No Name,3,1,2,2,2,2,3,3,1,100,41332,1,4,TRUE,TRUE,FALSE
6850,6850,1,Cindy,30,2,3,2,2,1,1,1,1,0,41401,4,4,FALSE,FALSE,FALSE
6851,6851,2,Handsome,5,1,3,2,3,2,1,2,1,40,41326,6,2,FALSE,FALSE,FALSE
6852,6852,2,No Name,48,2,6,2,1,1,1,1,1,0,41326,6,1,FALSE,TRUE,FALSE
6853,6853,1,Irina,9,2,2,3,2,1,1,1,1,0,41401,2,2,FALSE,TRUE,FALSE
6854,6854,1,THOMAS,1,1,1,2,2,1,1,2,1,0,41326,2,1,TRUE,FALSE,FALSE
6855,6855,2,No Name,4,1,1,2,1,1,1,2,1,0,41326,4,3,FALSE,FALSE,FALSE
6856,6856,1,Angela,1,2,5,3,1,3,3,2,1,0,41326,2,3,FALSE,TRUE,FALSE
6857,6857,2,Mori,12,2,1,2,1,2,2,2,1,0,41326,1,2,FALSE,FALSE,FALSE
6858,6858,1,Happy,48,2,1,3,2,2,2,2,1,0,41326,3,1,FALSE,FALSE,FALSE
6859,6859,1,May,36,2,3,3,2,1,1,1,1,0,41401,0,4,FALSE,TRUE,FALSE
6860,6860,2,No Name,7,1,1,2,2,3,3,2,2,0,41326,7,3,FALSE,TRUE,FALSE
6861,6861,1,No Name,8,2,5,2,2,1,1,1,1,150,41326,2,2,TRUE,TRUE,TRUE
6862,6862,2,Garfield,1,1,3,2,2,2,1,2,1,50,41326,5,1,FALSE,FALSE,FALSE
6863,6863,2,QQ,48,1,2,1,1,1,1,1,1,0,41326,2,4,FALSE,FALSE,FALSE
6864,6864,2,Mimi,10,2,1,2,1,1,1,1,1,100,41401,1,4,FALSE,FALSE,FALSE
6865,6865,2,No Name,12,1,6,1,1,3,3,3,2,0,41401,1,3,FALSE,FALSE,FALSE
6866,6866,2,Oyen,12,1,4,3,2,1,1,2,1,100,41401,1,4,FALSE,FALSE,FALSE
6867,6867,2,Tootsie,6,1,1,2,1,1,1,1,2,0,41326,8,2,FALSE,FALSE,FALSE
6868,6868,1,Laika,60,2,1,2,1,1,1,1,1,0,41326,6,4,TRUE,FALSE,FALSE
6869,6869,1,Chase,60,1,2,1,1,3,1,2,1,0,41401,1,1,FALSE,TRUE,FALSE
6870,6870,2,Niko,5,2,1,2,1,2,2,2,1,0,41336,1,4,FALSE,FALSE,FALSE
6871,6871,2,Kiki,7,2,6,1,2,1,1,1,1,0,41326,2,3,FALSE,TRUE,FALSE
6872,6872,2,E.T.,3,2,1,2,1,1,1,2,1,0,41326,17,2,FALSE,FALSE,FALSE
6873,6873,1,Timmy,11,1,2,2,1,1,3,2,1,0,41326,2,4,TRUE,FALSE,FALSE
6874,6874,2,No Name,36,1,1,2,2,3,3,3,1,0,41401,2,4,FALSE,FALSE,FALSE
6875,6875,2,No Name,7,2,6,1,1,1,1,3,1,0,41401,1,4,FALSE,TRUE,FALSE
6876,6876,1,Candy,1,2,2,1,1,3,3,3,1,0,41326,8,3,TRUE,FALSE,FALSE
6877,6877,1,Jojo,17,2,2,3,1,2,2,2,1,200,41326,2,4,FALSE,TRUE,FALSE
6878,6878,1,Browny,1,2,2,2,2,2,2,2,1,0,41332,3,1,TRUE,TRUE,FALSE
6879,6879,1,Penne[URGEN],84,2,4,3,3,3,3,2,1,0,41326,4,1,FALSE,TRUE,FALSE
6880,6880,2,Oren,3,1,4,2,1,2,1,2,1,0,41401,1,4,FALSE,TRUE,FALSE
6881,6881,1,BiangPang,6,2,2,2,2,2,1,2,1,0,41326,5,4,TRUE,FALSE,FALSE
6882,6882,1,No Name,13,2,1,2,1,3,3,1,1,0,41326,5,4,TRUE,FALSE,FALSE
6883,6883,2,Omey,1,1,1,1,1,2,2,2,1,0,41326,4,1,FALSE,FALSE,FALSE
6884,6884,2,Smarty,11,2,1,2,1,1,1,1,1,0,41326,3,2,FALSE,TRUE,FALSE
6885,6885,2,No Name,3,1,1,2,1,2,1,2,1,0,41326,1,4,FALSE,FALSE,FALSE
6886,6886,1,Bebe,1,2,2,2,2,2,2,2,1,20,41327,1,2,TRUE,TRUE,FALSE
6887,6887,1,Bobo,108,2,1,3,2,3,3,3,2,0,41401,1,4,FALSE,TRUE,FALSE
6888,6888,1,Mansi,1,2,5,1,2,2,2,2,1,0,41326,5,1,TRUE,TRUE,FALSE
6889,6889,2,No Name,3,2,6,2,2,1,1,2,1,0,41326,4,2,FALSE,FALSE,FALSE
6890,6890,2,No Name,3,2,1,2,1,1,2,1,1,0,41401,1,4,FALSE,FALSE,TRUE
6891,6891,2,No Name,3,2,4,1,1,2,2,2,1,50,41326,1,2,FALSE,FALSE,FALSE
6892,6892,1,Chubby,26,2,2,1,2,1,1,2,1,100,41401,2,4,FALSE,TRUE,FALSE
6893,6893,2,No Name,6,2,2,2,1,3,3,2,1,0,41326,1,1,FALSE,FALSE,FALSE
6894,6894,1,Max,36,1,1,2,1,1,1,2,2,0,41401,1,4,TRUE,FALSE,FALSE
6895,6895,1,Moby,2,1,5,2,2,1,1,3,1,0,41401,5,1,TRUE,TRUE,FALSE
6896,6896,2,No Name,5,2,2,2,1,2,2,1,1,0,41401,5,3,FALSE,TRUE,FALSE
6897,6897,1,IO-Male-01,2,1,1,2,2,2,2,2,1,0,41327,3,2,TRUE,FALSE,FALSE
6898,6898,2,No Name,1,2,3,2,2,2,2,2,1,0,41401,3,2,FALSE,TRUE,FALSE
6899,6899,1,Benjy,1,1,2,2,1,1,1,2,1,0,41326,7,3,TRUE,TRUE,FALSE
6900,6900,1,Lily,12,2,1,1,1,2,2,2,1,0,41326,3,1,TRUE,FALSE,FALSE
6901,6901,2,Jand,12,2,2,2,1,2,2,2,1,0,41326,4,2,FALSE,FALSE,FALSE
6902,6902,1,Rox,78,1,3,1,1,1,1,1,1,0,41401,2,0,FALSE,FALSE,FALSE
6903,6903,2,Mimi,9,2,2,2,1,1,1,1,1,0,41326,1,1,FALSE,TRUE,FALSE
6904,6904,1,No Name,36,2,4,2,1,2,1,1,1,0,41330,1,4,FALSE,TRUE,FALSE
6905,6905,1,No Name,2,2,1,2,1,2,1,2,1,0,41401,4,2,TRUE,FALSE,FALSE
6906,6906,1,Ramen,4,1,1,1,1,1,1,2,1,200,41326,1,4,TRUE,FALSE,FALSE
6907,6907,2,Mochi,2,2,2,1,1,2,2,2,1,0,41326,3,1,FALSE,TRUE,FALSE
6908,6908,2,Kitten,2,2,1,2,1,1,1,2,1,0,41326,17,2,FALSE,FALSE,TRUE
6909,6909,2,Brownie,12,1,1,2,2,3,3,3,2,0,41401,3,2,FALSE,FALSE,FALSE
6910,6910,1,No Name,6,1,2,2,1,3,3,2,1,0,41401,3,3,TRUE,TRUE,FALSE
6911,6911,1,No Name,36,2,3,3,3,2,1,2,2,0,41401,5,3,FALSE,TRUE,FALSE
6912,6912,1,Lucky,0,2,1,1,1,3,3,3,2,0,41326,1,2,TRUE,FALSE,FALSE
6913,6913,2,Phantom,2,1,1,2,1,2,1,2,1,0,41326,3,1,FALSE,FALSE,FALSE
6914,6914,1,No Name,8,2,1,2,1,1,1,1,1,500,41326,1,3,FALSE,FALSE,FALSE
6915,6915,1,Dino,48,1,3,3,3,1,1,1,1,200,41326,0,3,FALSE,TRUE,FALSE
6916,6916,2,Sky,5,2,2,1,1,1,1,2,1,0,41326,3,2,FALSE,FALSE,FALSE
6917,6917,1,Shaw,2,1,1,2,1,2,1,2,1,0,41326,5,4,TRUE,FALSE,FALSE
6918,6918,2,Garfield,4,1,1,2,2,2,2,2,1,0,41326,1,1,FALSE,FALSE,FALSE
6919,6919,2,No Name,5,1,1,2,1,2,1,1,1,30,41326,5,2,FALSE,FALSE,FALSE
6920,6920,2,Oreo,17,2,4,2,1,3,3,2,1,0,41401,1,4,FALSE,FALSE,FALSE
6921,6921,1,Hailey,1,2,2,2,1,2,1,2,1,0,41326,14,3,TRUE,TRUE,TRUE
6922,6922,1,Poppie,2,1,1,2,2,1,1,2,1,250,41401,5,3,FALSE,FALSE,FALSE
6923,6923,2,No Name,3,2,1,2,2,2,2,2,1,0,41401,3,1,FALSE,FALSE,FALSE
6924,6924,1,BB,42,2,2,3,2,1,3,3,1,0,41326,2,3,TRUE,FALSE,FALSE
6925,6925,1,Owen,2,1,1,1,2,2,1,2,1,450,41326,3,1,FALSE,FALSE,FALSE
6926,6926,1,Brownie,11,1,2,3,1,2,1,2,1,0,41325,1,4,FALSE,TRUE,FALSE
6927,6927,1,CICI,51,2,1,1,2,1,1,3,1,50,41401,3,4,FALSE,TRUE,FALSE
6928,6928,2,No Name,8,1,6,2,1,2,2,2,1,50,41327,6,3,FALSE,TRUE,FALSE
6929,6929,1,Bella,2,2,2,2,2,1,1,2,1,100,41326,1,4,TRUE,FALSE,FALSE
6930,6930,2,No Name,1,2,2,2,2,2,2,2,1,0,41336,2,1,FALSE,FALSE,FALSE
6931,6931,2,Doebell,2,2,1,2,1,1,1,2,1,80,41401,5,3,FALSE,FALSE,FALSE
6932,6932,1,A5,1,2,2,2,2,2,1,2,1,0,41326,3,1,TRUE,FALSE,FALSE
6933,6933,1,Max,36,1,1,2,1,1,1,2,1,550,41401,3,4,FALSE,FALSE,FALSE
6934,6934,1,No Name,20,2,2,2,2,1,1,2,1,0,41326,3,2,FALSE,FALSE,FALSE
6935,6935,2,Miki,24,2,2,1,1,2,1,1,1,0,41326,3,4,FALSE,FALSE,FALSE
6936,6936,2,No Name,1,2,2,2,1,1,1,2,1,0,41326,8,3,FALSE,FALSE,FALSE
6937,6937,2,Kelabu,6,1,1,2,1,3,3,2,1,0,41326,5,1,FALSE,FALSE,FALSE
6938,6938,2,Gugurl,12,2,3,2,1,1,1,1,1,0,41401,2,4,FALSE,TRUE,FALSE
6939,6939,1,Zeus,36,1,6,3,2,1,1,1,2,200,41326,5,4,FALSE,FALSE,FALSE
6940,6940,2,Lancelot,7,1,3,2,1,2,2,2,1,0,41401,1,2,FALSE,FALSE,FALSE
6941,6941,1,No Name,1,1,1,1,1,3,3,3,1,0,41326,0,4,TRUE,FALSE,FALSE
6942,6942,1,RonnyBoy,2,1,1,2,1,1,1,2,1,0,41326,4,3,TRUE,FALSE,FALSE
6943,6943,1,A2,2,1,1,2,2,1,1,2,1,0,41326,1,1,TRUE,FALSE,FALSE
6944,6944,1,Cookie,2,2,1,2,1,2,1,2,1,0,41330,1,2,TRUE,FALSE,FALSE
6945,6945,1,Lucky,57,2,2,2,2,1,1,2,1,250,41324,1,4,FALSE,TRUE,FALSE
6946,6946,1,Lobo,21,1,2,3,1,1,3,1,1,300,41401,3,3,FALSE,TRUE,FALSE
6947,6947,2,Putih,3,2,5,2,3,2,2,2,2,0,41401,2,2,FALSE,TRUE,FALSE
6948,6948,1,DUKE,30,1,3,2,1,1,1,1,1,0,41326,1,2,FALSE,TRUE,FALSE
6949,6949,2,No Name,10,2,5,3,3,1,1,1,1,0,41326,6,2,FALSE,FALSE,FALSE
6950,6950,1,Climber,1,2,2,2,1,2,2,2,1,0,41326,16,2,TRUE,TRUE,TRUE
6951,6951,2,Katy,7,2,3,1,3,1,1,2,2,0,41326,5,0,FALSE,FALSE,FALSE
6952,6952,1,Cager,15,1,1,3,2,1,1,1,1,0,41401,1,2,TRUE,TRUE,FALSE
6953,6953,1,No Name,4,1,1,2,2,1,1,2,1,0,41327,5,3,TRUE,FALSE,FALSE
6954,6954,2,Mimi,7,2,1,2,3,3,3,3,1,250,41326,1,4,FALSE,FALSE,FALSE
6955,6955,1,No Name,3,1,1,2,2,1,1,2,1,0,41401,2,2,TRUE,FALSE,FALSE
6956,6956,1,Isabelle,96,2,2,1,1,1,1,3,1,0,41327,2,1,FALSE,FALSE,FALSE
6957,6957,1,No Name,3,1,2,1,2,2,2,2,1,0,41325,2,1,TRUE,TRUE,FALSE
6958,6958,1,MAWALI,6,1,1,3,1,2,1,2,1,0,41326,2,1,FALSE,FALSE,FALSE
6959,6959,1,Pumpkin,2,2,1,2,2,3,3,2,1,0,41326,1,3,TRUE,FALSE,FALSE
6960,6960,1,No Name,12,2,1,2,1,1,1,1,1,0,41401,3,4,TRUE,FALSE,FALSE
6961,6961,2,Bugs,3,1,2,1,1,2,2,2,1,0,41326,8,2,FALSE,FALSE,TRUE
6962,6962,2,HIJUA,60,1,4,2,1,1,1,1,1,0,41401,13,3,FALSE,FALSE,FALSE
6963,6963,2,Rainy,2,2,7,1,2,3,1,3,1,0,41326,4,1,FALSE,TRUE,FALSE
6964,6964,2,No Name,12,1,1,2,2,3,3,3,1,0,41401,2,4,FALSE,FALSE,FALSE
6965,6965,1,Mikio,8,2,3,2,2,1,1,2,1,0,41326,3,3,FALSE,TRUE,FALSE
6966,6966,1,Lynx,13,1,1,3,2,1,1,2,1,0,41326,3,2,FALSE,FALSE,FALSE
6967,6967,1,No Name,1,1,2,1,2,1,1,2,1,0,41332,1,4,TRUE,TRUE,FALSE
6968,6968,2,Nori,14,2,1,3,3,1,1,1,1,100,41326,5,4,FALSE,FALSE,FALSE
6969,6969,1,EMO,36,1,1,2,2,1,1,1,1,0,41326,1,1,FALSE,FALSE,FALSE
6970,6970,2,Oyen,5,1,4,2,1,2,1,2,1,0,41401,3,2,FALSE,TRUE,FALSE
6971,6971,1,Irish,60,1,2,3,3,1,1,1,1,500,41326,2,1,FALSE,TRUE,FALSE
6972,6972,1,No Name,6,1,7,1,3,1,1,1,1,0,41401,1,2,FALSE,TRUE,FALSE
6973,6973,2,No Name,3,2,1,2,1,2,2,2,1,0,41401,2,3,FALSE,TRUE,FALSE
6974,6974,2,No Name,4,2,1,2,1,2,2,2,1,0,41326,4,1,FALSE,TRUE,FALSE
6975,6975,1,Wisdom,10,1,2,2,1,2,2,2,1,0,41326,2,2,TRUE,TRUE,FALSE
6976,6976,2,Luna,6,2,6,2,2,2,2,2,1,0,41326,2,3,FALSE,TRUE,FALSE
6977,6977,2,No Name,3,1,7,2,1,2,1,2,1,0,41326,1,1,FALSE,TRUE,FALSE
6978,6978,2,No Name,8,2,6,2,1,2,2,1,1,0,41326,2,2,FALSE,FALSE,FALSE
6979,6979,1,No Name,96,2,2,1,2,1,1,1,1,0,41326,11,0,FALSE,FALSE,FALSE
6980,6980,1,Siggi,36,2,6,1,3,3,1,3,1,0,41326,0,2,FALSE,TRUE,FALSE
6981,6981,1,Mylo,36,2,2,3,1,1,1,1,1,0,41326,2,4,TRUE,TRUE,FALSE
6982,6982,2,No Name,2,2,7,1,3,1,1,2,1,0,41326,0,4,FALSE,TRUE,FALSE
6983,6983,1,Hush,48,1,1,2,1,2,2,2,2,200,41326,4,1,FALSE,FALSE,FALSE
6984,6984,2,No Name,4,1,1,3,1,2,1,2,1,0,41326,9,2,FALSE,FALSE,FALSE
6985,6985,1,Shorty,48,1,2,2,1,1,1,3,1,0,41326,2,4,TRUE,TRUE,FALSE
6986,6986,2,Shadow,4,2,1,2,1,2,1,2,1,0,41326,1,3,FALSE,FALSE,FALSE
6987,6987,2,Peper,1,2,1,2,2,3,1,3,1,0,41401,3,3,FALSE,FALSE,FALSE
6988,6988,2,No Name,4,1,4,2,1,1,1,2,1,0,41401,17,2,FALSE,FALSE,FALSE
6989,6989,1,Latte,1,2,1,2,1,1,1,1,1,0,41326,27,4,FALSE,FALSE,FALSE
6990,6990,1,Ruby,1,2,2,2,2,2,1,2,1,0,41326,14,2,TRUE,TRUE,FALSE
6991,6991,2,Brownies,2,2,2,2,1,2,2,2,1,0,41401,3,1,FALSE,FALSE,FALSE
6992,6992,1,Summer,72,2,1,2,1,1,1,1,1,0,41327,1,4,TRUE,FALSE,FALSE
6993,6993,1,No Name,4,1,1,2,2,1,1,2,1,0,41326,2,2,TRUE,FALSE,FALSE
6994,6994,2,Lucky,2,2,2,2,1,2,2,2,1,0,41401,1,2,FALSE,FALSE,FALSE
6995,6995,1,Coco,3,2,1,2,1,2,2,2,1,0,41326,4,4,TRUE,FALSE,TRUE
6996,6996,2,No Name,1,2,1,2,1,2,2,2,1,0,41326,3,3,FALSE,FALSE,FALSE
6997,6997,1,Mikel,3,1,2,2,2,1,1,2,1,0,41326,4,1,TRUE,FALSE,FALSE
6998,6998,2,No Name,3,1,3,1,2,3,3,3,1,0,41326,4,1,FALSE,FALSE,FALSE
6999,6999,2,Kate,12,2,1,3,1,2,2,2,1,0,41326,3,3,FALSE,FALSE,FALSE
7000,7000,2,No Name,4,1,1,2,2,2,2,2,1,0,41326,11,4,FALSE,TRUE,TRUE
7001,7001,2,Mew,3,2,1,2,2,2,1,2,1,0,41326,4,1,FALSE,FALSE,FALSE
7002,7002,1,Nuno,7,1,1,2,1,1,1,1,1,0,41401,1,4,TRUE,FALSE,FALSE
7003,7003,1,CREMO,1,1,2,2,2,1,1,2,1,0,41326,2,1,TRUE,FALSE,FALSE
7004,7004,1,Angel,2,2,1,2,2,2,2,2,1,0,41330,2,2,TRUE,FALSE,FALSE
7005,7005,2,Harry,12,1,1,2,1,1,1,1,1,0,41361,3,4,FALSE,FALSE,FALSE
7006,7006,2,Pinki,3,2,3,2,2,1,1,1,1,0,41326,2,4,FALSE,FALSE,FALSE
7007,7007,1,LeiLei,4,2,1,2,1,1,1,2,1,0,41326,6,3,FALSE,FALSE,FALSE
7008,7008,2,Moon-Jelly,2,2,2,2,1,1,1,2,1,0,41326,5,2,FALSE,FALSE,FALSE
7009,7009,1,Panda,30,2,7,1,2,1,1,2,1,500,41326,5,3,FALSE,TRUE,FALSE
7010,7010,2,Angel,1,2,4,1,1,2,1,2,1,0,41327,2,1,FALSE,FALSE,FALSE
7011,7011,2,Snowflake,0,2,7,1,2,2,1,2,1,0,41326,3,1,FALSE,TRUE,FALSE
7012,7012,1,Puppy,38,1,3,2,2,1,1,2,1,0,41326,1,4,FALSE,FALSE,FALSE
7013,7013,1,Bambee,9,1,7,2,1,1,1,1,1,150,41326,5,3,TRUE,TRUE,FALSE
7014,7014,2,No Name,6,2,6,2,2,3,3,3,1,0,41326,5,1,FALSE,FALSE,FALSE
7015,7015,2,No Name,3,2,6,1,3,1,1,1,1,0,41401,5,3,FALSE,FALSE,FALSE
7016,7016,1,Bieber,9,1,3,3,3,1,1,1,1,200,41326,3,1,FALSE,TRUE,FALSE
7017,7017,1,Britanny,2,2,1,2,1,2,2,2,1,20,41327,1,3,TRUE,FALSE,FALSE
7018,7018,1,Bacon,2,2,1,2,2,1,1,2,1,0,41326,1,2,TRUE,FALSE,FALSE
7019,7019,1,Muki,3,1,1,2,2,1,1,2,1,0,41326,7,3,TRUE,FALSE,FALSE
7020,7020,1,Bobby,7,1,1,3,1,1,1,1,1,0,41326,1,4,TRUE,FALSE,FALSE
7021,7021,1,Brindle,2,1,1,2,1,3,3,2,1,0,41326,2,2,FALSE,FALSE,FALSE
7022,7022,2,Baby,4,2,2,2,1,2,2,1,1,0,41326,1,4,FALSE,FALSE,FALSE
7023,7023,2,No Name,2,1,1,2,1,1,1,2,1,0,41326,4,2,FALSE,FALSE,FALSE
7024,7024,1,Mace,3,2,2,2,1,1,1,2,1,0,41401,1,3,TRUE,TRUE,FALSE
7025,7025,1,Skinny,9,1,2,2,2,1,1,1,1,0,41327,5,4,TRUE,TRUE,FALSE
7026,7026,2,Lola,4,2,4,1,1,3,1,2,1,0,41401,8,3,FALSE,FALSE,FALSE
7027,7027,1,Buddy,72,1,5,3,1,1,1,2,1,0,41326,6,2,FALSE,TRUE,FALSE
7028,7028,2,No Name,1,2,1,2,2,2,2,2,1,0,41326,1,1,FALSE,FALSE,FALSE
7029,7029,2,No Name,2,2,1,1,1,2,1,2,1,0,41326,2,1,FALSE,TRUE,FALSE
7030,7030,1,No Name,12,2,1,3,1,1,1,1,1,0,41326,20,4,TRUE,FALSE,FALSE
7031,7031,2,Amy,3,2,1,2,1,2,2,2,1,0,41326,3,0,FALSE,FALSE,FALSE
7032,7032,2,No Name,12,1,6,2,1,2,1,1,1,0,41336,3,4,FALSE,FALSE,FALSE
7033,7033,1,No Name,3,1,2,2,2,1,1,2,1,0,41330,1,1,TRUE,TRUE,FALSE
7034,7034,1,Money,24,1,5,2,1,1,1,2,1,0,41401,2,4,TRUE,FALSE,FALSE
7035,7035,2,No Name,3,1,1,2,2,2,1,2,1,0,41326,1,4,FALSE,FALSE,FALSE
7036,7036,2,Kitty,84,2,5,2,3,3,3,3,2,0,41401,2,2,FALSE,FALSE,FALSE
7037,7037,1,JUNIOR,4,1,1,3,1,1,1,2,1,0,41326,1,1,TRUE,FALSE,FALSE
